,index,SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
2025,49774,Vacant/Abandoned Building,15-02506280,2015-06-05,Front,,Open,FRONT,Vacant,false,false,1137,N,SPRINGFIELD,AVE,60651,1150176.14887514,1907304.02080205,37,11,23,41.90154963729412,-87.72383033160885,"(41.90154963729412, -87.72383033160885)"
2026,49775,Vacant/Abandoned Building,15-02311999,2015-05-28,Front,,Boarded,,Vacant,false,false,1042,W,MARQUETTE,RD,60621,1170418.07368199,1860385.82051327,6,7,68,41.772383111154674,-87.65084899579928,"(41.772383111154674, -87.65084899579928)"
2027,49776,Vacant/Abandoned Building,15-02322142,2015-05-28,Front,,Boarded,,Vacant,false,false,6934,S,ROCKWELL,ST,60629,1160240.12740792,1858492.26951698,17,8,66,41.76740251316857,-87.68821063803593,"(41.76740251316857, -87.68821063803593)"
2028,49777,Vacant/Abandoned Building,15-02328684,2015-05-29,Front,,Open,FRONT DOOR,Vacant,false,false,705,W,116TH,PL,60628,1173659.72718666,1827817.60001548,34,5,53,41.68294023850157,-87.63992777235849,"(41.68294023850157, -87.63992777235849)"
2029,49778,Vacant/Abandoned Building,15-02201579,2015-05-23,Front,,Open,,Vacant,false,false,2022,W,68TH,PL,60636,1164060.36597242,1859230.59990573,16,7,67,41.76934911137907,-87.67418702688971,"(41.76934911137907, -87.67418702688971)"
2030,49779,Vacant/Abandoned Building,15-02106177,2015-05-19,Front,,Boarded,,Vacant,false,false,6949,S,ELIZABETH,ST,60636,1169189.30728057,1858696.83066886,6,7,67,41.76777497962343,-87.65540209868215,"(41.76777497962343, -87.65540209868215)"
2031,49780,Vacant/Abandoned Building,15-02109845,2015-05-19,Front,,Open,REAR,Vacant,false,true,7000,S,MORGAN,ST,60621,1170853.5704899,1858409.4638728,6,7,68,41.76695025131162,-87.64931021003663,"(41.76695025131162, -87.64931021003663)"
2032,49781,Vacant/Abandoned Building,15-01663193,2015-04-29,,,,,,,,6844,S,PEORIA,ST,60621,1171487.28097666,1859456.74170429,6,7,68,41.76981025662319,-87.64695677694553,"(41.76981025662319, -87.64695677694553)"
2033,49782,Vacant/Abandoned Building,15-01669013,2015-04-29,Front,,Open,SOME BOARDS MISSING,Vacant,false,true,7002,S,MORGAN,ST,60621,1170853.8704899,1858396.0638728,6,7,68,41.766913473501546,-87.64930950102092,"(41.766913473501546, -87.64930950102092)"
2034,49783,Vacant/Abandoned Building,15-01811516,2015-05-05,,,,,,,,8000,S,WINCHESTER,AVE,60620,1164749.0345172,1851610.49121271,17,6,71,41.74842395082383,-87.67187744578949,"(41.74842395082383, -87.67187744578949)"
2035,49784,Vacant/Abandoned Building,15-01906211,2015-05-11,Front,,Open,GARAGE,Vacant,false,true,7734,S,LANGLEY,AVE,60619,1182234.49227634,1853879.73602512,6,6,69,41.75426427554787,-87.60773492857288,"(41.75426427554787, -87.60773492857288)"
2036,49785,Vacant/Abandoned Building,15-01910634,2015-05-11,Front,,Open,SIDE DOOR,Vacant,false,true,12055,S,WALLACE,ST,60628,1174481.50721529,1824948.95672199,34,5,53,41.675050035429365,-87.63700441759336,"(41.675050035429365, -87.63700441759336)"
2037,49786,Vacant/Abandoned Building,15-01965482,2015-05-13,Front,,Open,ALL DOORS AND WINDOWS,Vacant,true,true,6521,S,PEORIA,ST,60621,1171428.02851967,1861598.55397385,6,7,68,41.77568894407166,-87.64711132696607,"(41.77568894407166, -87.64711132696607)"
2038,49787,Vacant/Abandoned Building,15-00859839,2015-03-21,Front,,Open,FRONT,Vacant,false,false,943,W,MARQUETTE,RD,60621,1171076.44642935,1860404.03798892,6,7,68,41.77241873993692,-87.64843506307692,"(41.77241873993692, -87.64843506307692)"
2039,49788,Vacant/Abandoned Building,15-01546066,2015-04-24,Front,,Open,REAR,Vacant,false,true,2042,W,68TH,PL,60636,1163926.06597242,1859227.09990573,16,7,67,41.76934233021421,-87.67467940881896,"(41.76934233021421, -87.67467940881896)"
2040,49789,Vacant/Abandoned Building,15-01546143,2015-04-24,Front,,Open,SOUTH BASEMENT WINDOW REAR,Vacant,false,true,2025,W,68TH,PL,60636,1164040.26597242,1859230.09990573,16,7,67,41.7693481619961,-87.67426071853193,"(41.7693481619961, -87.67426071853193)"
2041,49790,Vacant/Abandoned Building,15-01546167,2015-04-24,Front,,Open,EAST WALL GANGWAY,Vacant,false,true,2018,W,68TH,PL,60636,1164087.26597242,1859231.29990573,16,7,67,41.76935046651737,-87.67408840387259,"(41.76935046651737, -87.67408840387259)"
2042,49793,Vacant/Abandoned Building,15-03416188,2015-07-15,Front,,Open,,Vacant,false,false,6133,S,BISHOP,ST,60636,1167716.55150979,1864071.3913085,16,7,67,41.78255518207028,-87.66064631710894,"(41.78255518207028, -87.66064631710894)"
2043,49794,Vacant/Abandoned Building,15-03419525,2015-07-15,Front,,Open,,Vacant,false,false,8505,S,MUSKEGON,AVE,60617,1196632.25361683,1849128.0995902,10,4,46,41.74088009587136,-87.55513022495725,"(41.74088009587136, -87.55513022495725)"
2044,49795,Vacant/Abandoned Building,15-03393414,2015-07-14,Rear,,Boarded,,Vacant,false,false,12041,S,PERRY,AVE,60628,1177765.89980536,1824946.84481063,9,5,53,41.67497077680592,-87.62498307250964,"(41.67497077680592, -87.62498307250964)"
2045,49796,Vacant/Abandoned Building,15-03351555,2015-07-12,Front,,Open,SIDE DR,Vacant,false,true,1738,W,STEUBEN,ST,60643,1166941.51009467,1829252.01999384,34,22,75,41.687022282913496,-87.66447992345137,"(41.687022282913496, -87.66447992345137)"
2046,49797,Vacant/Abandoned Building,15-03363330,2015-07-12,Front,,Open,VARIOUS,Vacant,false,false,11820,S,PRAIRIE,AVE,60628,1180035.13659373,1826642.19987826,9,5,53,41.6795715906677,-87.61662571004504,"(41.6795715906677, -87.61662571004504)"
2047,49798,Vacant/Abandoned Building,15-03272752,2015-07-08,Front,,Open,USED AS DUMPING GROUND,Vacant,false,true,12218,S,LOOMIS,ST,60643,1169212.80137492,1823726.58349483,34,5,53,41.67181085294443,-87.65632397782699,"(41.67181085294443, -87.65632397782699)"
2048,49799,Vacant/Abandoned Building,15-03213945,2015-07-05,Front,,Boarded,,Vacant,false,false,9811,S,ABERDEEN,ST,60643,1170720.48988958,1839649.38450864,34,22,73,41.71547292884024,-87.65034374901272,"(41.71547292884024, -87.65034374901272)"
2049,49800,Vacant/Abandoned Building,15-03247731,2015-07-07,Front,,Open,TALL WEEDS -- CREATING A WEST NILE CONCERN,Vacant,false,false,6833,S,SANGAMON,ST,60621,1171155.62377086,1859521.34340437,6,7,68,41.76999478818544,-87.64817059940566,"(41.76999478818544, -87.64817059940566)"
2050,49801,Vacant/Abandoned Building,15-03250648,2015-07-07,Rear,,Boarded,,Vacant,false,false,7331,S,EVANS,AVE,60619,1182493.41136679,1856568.31057931,6,3,69,41.76163600554795,-87.606702861972,"(41.76163600554795, -87.606702861972)"
2051,49802,Vacant/Abandoned Building,15-03123967,2015-07-01,Front,,Boarded,,Vacant,false,true,160,E,119TH,PL,60628,1179433.57083367,1825762.42002243,9,5,53,41.67717105473124,-87.61885439171417,"(41.67717105473124, -87.61885439171417)"
2052,49803,Vacant/Abandoned Building,15-03134805,2015-07-01,Front,,Open,,Vacant,false,false,7017,S,ADA,ST,60636,1168539.81290528,1858237.52692608,6,7,67,41.766528614201334,-87.65779601027748,"(41.766528614201334, -87.65779601027748)"
2053,49804,Vacant/Abandoned Building,15-03145269,2015-07-02,,,,,,,,11839,S,INDIANA,AVE,60628,1179703.87170566,1826395.25012872,9,5,53,41.67890147945075,-87.61784578165563,"(41.67890147945075, -87.61784578165563)"
2054,49805,Vacant/Abandoned Building,15-03043162,2015-06-28,Front,,Open,BOARDS REMOVED FROM THE FRONT,Vacant,true,false,11924,S,CALUMET,AVE,60628,1180370.86107963,1825863.12997727,9,5,53,41.677426038523976,-87.61542058253939,"(41.677426038523976, -87.61542058253939)"
2055,49806,Vacant/Abandoned Building,15-03045665,2015-06-28,Rear,,Boarded,SECURED,Vacant,false,false,11600,S,LOWE,AVE,60628,1174019.55767411,1828221.68583354,34,5,53,41.684041158943565,-87.63859864238422,"(41.684041158943565, -87.63859864238422)"
2056,49807,Vacant/Abandoned Building,15-03073287,2015-06-29,Rear,,Open,,Vacant,false,true,3725,W,CHICAGO,AVE,60651,1151306.51402281,1905081.48987768,27,11,23,41.895428678806326,-87.71973673333392,"(41.895428678806326, -87.71973673333392)"
2057,49808,Vacant/Abandoned Building,15-03092485,2015-06-30,Rear,,Open,BACK DOOR,Vacant,false,true,3543,W,SHAKESPEARE,AVE,60647,1152444.30438,1914061.11989288,35,14,22,41.92004721082625,-87.71532025911249,"(41.92004721082625, -87.71532025911249)"
2058,49809,Vacant/Abandoned Building,15-02944967,2015-06-24,Front,,Open,,Vacant,false,false,5311,W,CULLOM,AVE,60641,1140172.14299987,1928077.06692511,38,16,15,41.95874220329184,-87.76006643946779,"(41.95874220329184, -87.76006643946779)"
2059,49810,Vacant/Abandoned Building,15-02949753,2015-06-24,Rear,,Boarded,,Vacant,false,true,12018,S,LA SALLE,ST,60628,1177426.33572009,1825263.28822207,9,5,53,41.6758467998486,-87.62621642491492,"(41.6758467998486, -87.62621642491492)"
2060,49811,Vacant/Abandoned Building,15-02968628,2015-06-25,Front,,Boarded,,Vacant,false,false,7258,S,DR MARTIN LUTHER KING JR,DR,60619,1180165.06230929,1856978.51619784,6,3,69,41.762815307275524,-87.615223863477,"(41.762815307275524, -87.615223863477)"
2061,49812,Vacant/Abandoned Building,15-02970421,2015-06-25,Front,,Open,BACK,Vacant,false,false,7110,S,VERNON,AVE,60619,1180476.56812188,1857976.82008654,6,3,69,41.76554761587264,-87.61405155656223,"(41.76554761587264, -87.61405155656223)"
2062,49813,Vacant/Abandoned Building,15-02979994,2015-06-25,Front,,Open,FRONT AND REAR,Vacant,false,false,12250,S,PRINCETON,AVE,60628,1176482.98232528,1824028.31253402,34,5,53,41.67247902480081,-87.62970620514795,"(41.67247902480081, -87.62970620514795)"
2063,49814,Vacant/Abandoned Building,15-02876647,2015-06-21,Front,,Open,FRONT-REAR AND WINDOWS,Vacant,false,false,2445,W,24TH,ST,60608,1160468.02111062,1888005.21591,25,10,31,41.848385047481294,-87.68656120947996,"(41.848385047481294, -87.68656120947996)"
2064,49815,Vacant/Abandoned Building,15-02894785,2015-06-22,Front,,Open,FRONT-REAR AND SIDE,Vacant,false,true,953,N,HARDING,AVE,60651,1149881.30079175,1906075.92017855,37,11,23,41.89818534806455,-87.72494533943902,"(41.89818534806455, -87.72494533943902)"
2065,49816,Vacant/Abandoned Building,15-02897965,2015-06-22,Front,,Open,FRONT,Vacant,false,false,12119,S,WALLACE,ST,60628,1174495.10721529,1824529.35672199,34,5,53,41.67389828375127,-87.63696705090612,"(41.67389828375127, -87.63696705090612)"
2066,49817,Vacant/Abandoned Building,15-02898405,2015-06-22,Rear,,Open,UNKNOWN,Vacant,false,true,1034,N,TRUMBULL,AVE,60651,1153189.95637621,1906648.06002401,27,11,23,41.89969032740786,-87.71277764469771,"(41.89969032740786, -87.71277764469771)"
2067,49818,Vacant/Abandoned Building,15-02661900,2015-06-12,Front,,Boarded,DOOR HAS BEEN BROKEN DOWN.,Vacant,false,true,3050,E,93RD,ST,60617,1198228.91999535,1843880.47141224,10,4,46,41.72644042147987,-87.54945541499688,"(41.72644042147987, -87.54945541499688)"
2068,49819,Vacant/Abandoned Building,15-02727595,2015-06-15,,,,,,,,2050,W,18TH,PL,60608,1163330.40132377,1891074.29000751,25,12,31,41.85674725041022,-87.67596986318064,"(41.85674725041022, -87.67596986318064)"
2069,49820,Vacant/Abandoned Building,15-02729589,2015-06-15,Rear,,Open,REAR,Vacant,false,false,12137,S,WALLACE,ST,60628,1174499.00721529,1824407.25672199,34,5,53,41.67356313512577,-87.63695638811217,"(41.67356313512577, -87.63695638811217)"
2070,49821,Vacant/Abandoned Building,15-02750006,2015-06-16,Front,,Open,REAR,Vacant,false,true,7105,S,EBERHART,AVE,60619,1180806.00859116,1858020.5280188,6,3,69,41.76565998888494,-87.61284272023427,"(41.76565998888494, -87.61284272023427)"
2071,49822,Vacant/Abandoned Building,15-02448370,2015-06-03,Front,,Open,,Vacant,false,false,11940,S,WALLACE,ST,60628,1174457.35999545,1825707.3239957,34,5,53,41.67713165245969,-87.63707037089708,"(41.67713165245969, -87.63707037089708)"
2072,49823,Vacant/Abandoned Building,15-02475390,2015-06-04,Front,,Open,,Vacant,true,false,6728,S,PEORIA,ST,60621,1171466.56189264,1860226.95558024,6,7,68,41.77192427033936,-87.64701019439595,"(41.77192427033936, -87.64701019439595)"
2073,49824,Vacant/Abandoned Building,15-02520510,2015-06-06,Front,,Open,,Vacant,false,false,1214,N,HAMLIN,AVE,60651,1150821.51455,1907888.185475,27,25,23,41.903140035962714,-87.72144451017856,"(41.903140035962714, -87.72144451017856)"
2074,49825,Vacant/Abandoned Building,15-02255100,2015-05-26,,,,,,,,7334,S,RHODES,AVE,60619,1181175.04161589,1856506.70150195,6,3,69,41.76149740181231,-87.61153666566317,"(41.76149740181231, -87.61153666566317)"
2075,49826,Vacant/Abandoned Building,15-02260239,2015-05-26,Front,,Open,SIDE AND BACK DOOR,Vacant,false,true,6738,S,MARSHFIELD,AVE,60636,1166499.09751037,1860024.89200743,16,7,67,41.77147711833677,-87.66522512416844,"(41.77147711833677, -87.66522512416844)"
2076,49827,Vacant/Abandoned Building,15-02263522,2015-05-26,,,,,,,,6947,S,VERNON,AVE,60637,1180448.17991513,1859052.552585,6,3,69,41.768500188464294,-87.61412263818795,"(41.768500188464294, -87.61412263818795)"
2077,49828,Vacant/Abandoned Building,15-02268256,2015-05-26,Front,,Open,ALL,Vacant,false,false,5759,S,NORDICA,AVE,60638,1130369.11240285,1865548.06878981,13,8,56,41.78732764077585,-87.79754186208334,"(41.78732764077585, -87.79754186208334)"
2078,49829,Vacant/Abandoned Building,15-02309965,2015-05-28,Front,,Open,,Vacant,false,false,2112,W,23RD,PL,60608,1162656.77397587,1888398.73017363,25,10,31,41.84941937443242,-87.67851733132814,"(41.84941937443242, -87.67851733132814)"
2079,49830,Vacant/Abandoned Building,15-02391241,2015-06-01,Rear,,Open,IN THE REAR AND IN THE GARAGE,Vacant,true,true,1338,W,CULLERTON,ST,60608,1167756.81683169,1890536.56988266,25,12,31,41.85517755619402,-87.65973805158858,"(41.85517755619402, -87.65973805158858)"
2080,49831,Vacant/Abandoned Building,15-02135675,2015-05-20,Front,,Boarded,,Vacant,false,false,7301,S,LANGLEY,AVE,60619,1182157.8926209,1856759.79840002,6,3,69,41.76216923836948,-87.60792664043159,"(41.76216923836948, -87.60792664043159)"
2081,49832,Vacant/Abandoned Building,15-02152086,2015-05-21,,,,,,,,1626,S,NEWBERRY,AVE,60608,1171032.20001072,1892198.77003266,25,12,31,41.859667627849596,-87.6476672615823,"(41.859667627849596, -87.6476672615823)"
2082,49833,Vacant/Abandoned Building,15-02161726,2015-05-21,Front,,Open,FRONT DOOR,Vacant,false,false,712,E,72ND,ST,60619,1182268.56136813,1857434.7244271,6,3,69,41.764018742035304,-87.60750015621149,"(41.764018742035304, -87.60750015621149)"
2083,49834,Vacant/Abandoned Building,15-02174227,2015-05-22,,,,,,,,554,W,CULLERTON,ST,60616,1172912.45002764,1890762.40996993,25,12,31,41.85568473475061,-87.64080798840004,"(41.85568473475061, -87.64080798840004)"
2084,49835,Vacant/Abandoned Building,15-01901012,2015-05-11,,,,,,,,1743,W,17TH,ST,60608,1164972.89489674,1891781.26200016,25,12,31,41.85865258157735,-87.66992098024681,"(41.85865258157735, -87.66992098024681)"
2085,49836,Vacant/Abandoned Building,15-01902015,2015-05-11,,,,,,,,11803,S,LOWE,AVE,60628,1174088.10699074,1826623.62102192,34,5,53,41.67965429848577,-87.63839489192993,"(41.67965429848577, -87.63839489192993)"
2086,49837,Vacant/Abandoned Building,15-01988162,2015-05-14,Front,,Boarded,,Vacant,false,false,1636,W,WASECA,PL,60643,1167349.13112967,1829802.62968385,34,22,75,41.68852455495912,-87.66297199129608,"(41.68852455495912, -87.66297199129608)"
2087,49838,Vacant/Abandoned Building,15-02074988,2015-05-18,Front,,Open,SIDE ENTRANCE,Vacant,false,true,115,E,71ST,ST,60619,1178458.22741408,1857973.4824261,6,3,69,41.765584534022736,-87.62144946912403,"(41.765584534022736, -87.62144946912403)"
2088,49839,Vacant/Abandoned Building,15-02106388,2015-05-19,Front,,Boarded,,Vacant,false,false,6945,S,ELIZABETH,ST,60636,1169188.60728057,1858723.63066886,6,7,67,41.76784853737191,-87.65540389022603,"(41.76784853737191, -87.65540389022603)"
2089,49840,Vacant/Abandoned Building,15-02110043,2015-05-19,,,,,,,,2951,N,SACRAMENTO,AVE,60618,1155868.39942505,1919472.10000834,33,14,21,41.93482695234777,-87.70259324938539,"(41.93482695234777, -87.70259324938539)"
2090,49841,Vacant/Abandoned Building,15-01621720,2015-04-27,Front,,Open,ALL WINDOWS / DOORS,Vacant,false,true,12235,S,GREEN,ST,60643,1172874.87952799,1823713.75440721,34,5,53,41.67169591426005,-87.64292117489218,"(41.67169591426005, -87.64292117489218)"
2091,49842,Vacant/Abandoned Building,15-01637201,2015-04-28,Front,,Open,WINDOWS ARE MISSING FROM NORTH SIDE OF BUILDING-CAN BE SEEN THROUGH NEIGHBORS YARD,Vacant,false,false,7144,S,ST LAWRENCE,AVE,60619,1181471.97298168,1857779.26701147,6,3,69,41.76498261044385,-87.61040919756798,"(41.76498261044385, -87.61040919756798)"
2092,49843,Vacant/Abandoned Building,15-01647092,2015-04-28,Front,,Open,REAR,Vacant,false,false,7222,S,VERNON,AVE,60619,1180496.82846621,1857230.87398026,6,3,69,41.76350019685602,-87.61400016129096,"(41.76350019685602, -87.61400016129096)"
2093,49844,Vacant/Abandoned Building,15-01841602,2015-05-06,Front,,Open,FRONT AND BACK DOOR,Vacant,false,true,12424,S,PARNELL,AVE,60628,1174890.7806835,1822509.18350531,34,5,53,41.66834581720335,-87.6355787154797,"(41.66834581720335, -87.6355787154797)"
2094,49845,Vacant/Abandoned Building,15-01879522,2015-05-08,Front,,Open,FRONT DOORS..,Vacant,false,false,910,W,VERMONT,ST,60643,1172565.25561965,1819928.51097397,34,5,53,41.66131536747732,-87.644165179102,"(41.66131536747732, -87.644165179102)"
2095,49846,Vacant/Abandoned Building,15-00342670,2015-02-19,Front,,Boarded,,Vacant,false,false,9754,S,UNION,AVE,60628,1173359.54452154,1840180.19122465,34,22,73,41.716871684582564,-87.64066266065727,"(41.716871684582564, -87.64066266065727)"
2096,49847,Vacant/Abandoned Building,15-01033293,2015-03-30,Front,,Open,FRONT & REAR,Vacant,false,true,11942,S,LA SALLE,ST,60628,1177409.08171886,1825760.23957257,9,5,53,41.67721089943262,-87.626264651782,"(41.67721089943262, -87.626264651782)"
2097,49848,Vacant/Abandoned Building,15-01244548,2015-04-10,Front,,Open,REAR,Vacant,true,false,1343,W,CULLERTON,ST,60608,1167723.21683169,1890535.56988266,25,12,31,41.855175535346625,-87.65986140709157,"(41.855175535346625, -87.65986140709157)"
2098,49850,Vacant/Abandoned Building,15-03249436,2015-07-07,Front,,Open,FRONT DOOR,Vacant,false,false,4603,S,FRANCISCO,AVE,60632,1157808.11977316,1873997.85739444,15,9,58,41.8100017271619,-87.69670420825221,"(41.8100017271619, -87.69670420825221)"
2099,49851,Vacant/Abandoned Building,15-02933326,2015-06-23,Rear,,Open,REAR AND SIDE,Vacant,false,true,7525,S,LANGLEY,AVE,60619,1182198.2699796,1855221.92999059,6,6,69,41.757948234726825,-87.60782619038542,"(41.757948234726825, -87.60782619038542)"
2100,49852,Vacant/Abandoned Building,15-02938227,2015-06-24,Rear,,Open,REAR,Vacant,false,false,9725,S,MERRILL,AVE,60617,1192377.3403696,1840897.31680579,7,4,51,41.718398578728774,-87.57098666594659,"(41.718398578728774, -87.57098666594659)"
2101,49853,Vacant/Abandoned Building,15-02940132,2015-06-24,Front,,Open,YARDS AND HOUSE FILLED WITH RATS,Vacant,false,false,8328,S,PHILLIPS,AVE,60617,1193954.89987995,1850227.47340614,7,4,46,41.74396289026306,-87.5649036602692,"(41.74396289026306, -87.5649036602692)"
2102,49854,Vacant/Abandoned Building,15-02956182,2015-06-24,Rear,,Open,,Vacant,false,true,8348,S,ESSEX,AVE,60617,1194290.19019976,1850102.57126573,7,4,46,41.74361192563081,-87.56367924315107,"(41.74361192563081, -87.56367924315107)"
2103,49855,Vacant/Abandoned Building,15-02965353,2015-06-25,Rear,,Open,,Vacant,false,false,7717,S,SAGINAW,AVE,60649,1195262.44507587,1854308.2930192,7,4,43,41.75512883649616,-87.55997839741427,"(41.75512883649616, -87.55997839741427)"
2104,49856,Vacant/Abandoned Building,15-02925139,2015-06-23,Rear,,Open,ALL AROUND,Vacant,false,true,7923,S,MARQUETTE,AVE,60617,1195554.76003108,1852954.65000918,7,4,46,41.751407122354884,-87.5589518150993,"(41.751407122354884, -87.5589518150993)"
2105,49857,Vacant/Abandoned Building,15-02161044,2015-05-21,,,,,,,,7440,S,CHAMPLAIN,AVE,60619,1181852.15701184,1855823.1400307,6,3,69,41.75960602064963,-87.6090760932291,"(41.75960602064963, -87.6090760932291)"
2106,49858,Vacant/Abandoned Building,15-02181089,2015-05-22,,,,,,,,1721,W,18TH,PL,60608,1165124.85400413,1891119.92262994,25,12,31,41.85683458221645,-87.66938196446043,"(41.85683458221645, -87.66938196446043)"
2107,49859,Vacant/Abandoned Building,15-01850814,2015-05-06,Garage,,Open,,Vacant,false,true,8014,S,YATES,BLVD,60617,1193583.92671444,1852268.98719452,7,4,46,41.74957405670018,-87.56619622455534,"(41.74957405670018, -87.56619622455534)"
2108,49860,Vacant/Abandoned Building,15-02054931,2015-05-17,Rear,,Boarded,,Vacant,false,true,7921,S,ESSEX,AVE,60617,1194231.81139211,1852934.92011668,7,4,46,41.75138555406598,-87.5638003300686,"(41.75138555406598, -87.5638003300686)"
